#EXPORTTYPE:                 ;DATA ALL                                           
#FILE:                       ;Portlandit_roh.ngb-ds3                             
#FORMAT:                     ;NETZSCH5                                           
#FTYPE:                      ;ANSI                                               
#IDENTITY:                   ;Portlandit_roh                                     
#DECIMAL:                    ;POINT                                              
#SEPARATOR:                  ;SEMICOLON                                          
#MTYPE:                      ;FLOW                                               
#INSTRUMENT:                 ;NETZSCH STA 449F3                                  
#PROJECT:                    ;                                                   
#DATE/TIME:                  ;26.01.2026 07:41:50 (UTC+1)                        
#CORR. FILE:                 ;Basis Al203_950C_10 kmin_15.01.24.ngb-bs3          
#TEMPCAL:                    ;Temperaturkalibrierung Al203_12.12.25.ngb-ts3      
#SENSITIVITY:                ;Empfindlichkeitskalibrierung Al203_12.12.25.ngb-es3
#LABORATORY:                 ;                                                   
#OPERATOR:                   ;LS                                                 
#REMARK:                     ;                                                   
#SAMPLE:                     ;Portlandit_roh                                     
#SAMPLE MASS /mg:            ;23.6                                               
#MATERIAL:                   ;                                                   
#REFERENCE:                  ;Referenz                                           
#REFERENCE MASS /mg:         ;0                                                  
#TYPE OF CRUCIBLE:           ;DSC/TG pan Al2O3                                   
#SAMPLE CRUCIBLE MASS /mg:   ;138.9                                              
#REFERENCE CRUCIBLE MASS /mg:;148.4                                              
#DSC RANGE /µV:              ;5000                                               
#TG RANGE /mg:               ;35000                                              
#TAU-R:                      ;---                                                
#CORR. CODE:                 ;0                                                  
#EXO:                        ;-1                                                 
#RANGE:                      ;25°C/10.0(K/min)/950°C                             
#SEGMENT:                    ;S1/1                                               
#SEG. 1:                     ;25°C/10.0(K/min)/950°C                             

##Temp./°C;Time/min;Gas Flow(purge2)/(ml/min);Gas Flow(protective)/(ml/min);Mass/%;DTG/(%/min);Sensit./(uV/mW)
 23.89700; 0.00000;20.00000;20.00000;100.00000; 1.060635e-012;1.12814
 23.89400; 0.01000;20.00000;20.00000;100.00000; 7.070901e-013;1.12814
 23.89000; 0.02000;20.00000;20.00000;100.00000; 7.070901e-013;1.12815
 23.88400; 0.03000;20.00000;20.00000;100.00000; 4.567775e-013;1.12816
 23.87600; 0.04000;20.00000;20.00000;100.00000; 2.538035e-013;1.12817
 23.87600; 0.05000;20.00000;20.00000;100.00000; 1.019936e-013;1.12817
 23.89300; 0.06000;20.00000;20.00000;100.00000; 7.028054e-015;1.12815
 23.88900; 0.07000;20.00000;20.00000;100.00000; 0.000000e+000;1.12815
 23.87400; 0.08000;20.00000;20.00000;100.00000; 0.000000e+000;1.12817
 23.86400; 0.09000;20.00000;20.00000;100.00000; 0.000000e+000;1.12819
 23.88200; 0.10000;20.00000;20.00000;100.00000; 0.000000e+000;1.12816
 23.88500; 0.11000;20.00000;20.00000;100.00000; 0.000000e+000;1.12816
 23.87100; 0.12000;20.00000;20.00000;100.00000; 0.000000e+000;1.12818
 23.88700; 0.13000;20.00000;20.00000;100.00000;-2.095573e-004;1.12815
 23.87700; 0.14000;20.00000;20.00000;100.00000;-3.460285e-003;1.12817
 23.88200; 0.15000;20.00000;20.00000;100.00000;-1.427874e-002;1.12816
 23.87900; 0.16000;20.00000;20.00000;100.00000;-3.871591e-002;1.12816
 23.88200; 0.17000;20.00000;20.00000;100.00000;-8.025056e-002;1.12816
 23.89600; 0.18000;20.00000;20.00000;100.00000;      -0.12756;1.12814
 23.87700; 0.19000;20.00000;20.00000;100.00000;      -0.15926;1.12817
 23.88000; 0.20000;20.00000;20.00000; 99.99153;      -0.15926;1.12816
 23.87400; 0.21000;20.00000;20.00000; 99.99153;      -0.12756;1.12817
 23.87400; 0.22000;20.00000;20.00000; 99.99153;-8.025056e-002;1.12817
 23.87900; 0.23000;20.00000;20.00000; 99.99153;-3.871591e-002;1.12816
 23.89300; 0.24000;20.00000;20.00000; 99.99153;-1.427874e-002;1.12815
 23.87900; 0.25000;20.00000;20.00000; 99.99153;-3.460285e-003;1.12816
 23.88100; 0.26000;20.00000;20.00000; 99.99153;-2.095573e-004;1.12816
 23.87800; 0.27000;20.00000;20.00000; 99.99153; 0.000000e+000;1.12817
 23.88800; 0.28000;20.00000;20.00000; 99.99153; 0.000000e+000;1.12815
 23.88500; 0.29000;20.00000;20.00000; 99.99153; 0.000000e+000;1.12816
 23.89900; 0.30000;20.00000;20.00000; 99.99153; 0.000000e+000;1.12814
 23.87400; 0.31000;20.00000;20.00000; 99.99153; 0.000000e+000;1.12817
 23.87700; 0.32000;20.00000;20.00000; 99.99153; 0.000000e+000;1.12817
 23.87000; 0.33000;20.00000;20.00000; 99.99153; 0.000000e+000;1.12818
 23.87800; 0.34000;20.00000;20.00000; 99.99153; 0.000000e+000;1.12817
 23.87100; 0.35000;20.00000;20.00000; 99.99153; 0.000000e+000;1.12818
 23.88000; 0.36000;20.00000;20.00000; 99.99153;-1.047787e-004;1.12816
 23.87900; 0.37000;20.00000;20.00000; 99.99153;-1.730142e-003;1.12816
 23.87400; 0.38000;20.00000;20.00000; 99.99153;-7.139370e-003;1.12817
 23.88300; 0.39000;20.00000;20.00000; 99.99153;-1.935795e-002;1.12816
 23.86700; 0.40000;20.00000;20.00000; 99.99153;-4.012528e-002;1.12818
 23.88400; 0.41000;20.00000;20.00000; 99.99153;-6.377812e-002;1.12816
 23.87400; 0.42000;20.00000;20.00000; 99.99153;-7.962876e-002;1.12817
 23.87000; 0.43000;20.00000;20.00000; 99.98729;-7.962876e-002;1.12818
 23.87900; 0.44000;20.00000;20.00000; 99.98729;-6.388290e-002;1.12816
 23.89700; 0.45000;20.00000;20.00000; 99.98729;-4.185542e-002;1.12814
 23.90800; 0.46000;20.00000;20.00000; 99.98729;-2.649732e-002;1.12812
 23.88500; 0.47000;20.00000;20.00000; 99.98729;-2.649732e-002;1.12816
 23.89600; 0.48000;20.00000;20.00000; 99.98729;-4.185542e-002;1.12814
 23.89300; 0.49000;20.00000;20.00000; 99.98729;-6.388290e-002;1.12815
 23.89400; 0.50000;20.00000;20.00000; 99.98729;-7.962876e-002;1.12814
 23.90700; 0.51000;20.00000;20.00000; 99.98305;-7.962876e-002;1.12813
 23.89700; 0.52000;20.00000;20.00000; 99.98305;-6.388290e-002;1.12814
 23.90200; 0.53000;20.00000;20.00000; 99.98305;-4.185542e-002;1.12813
 23.91600; 0.54000;20.00000;20.00000; 99.98305;-2.649732e-002;1.12811
 23.89700; 0.55000;20.00000;20.00000; 99.98305;-2.649732e-002;1.12814
 23.89900; 0.56000;20.00000;20.00000; 99.98305;-4.196020e-002;1.12814
 23.91200; 0.57000;20.00000;20.00000; 99.98305;-6.561304e-002;1.12812
 23.90900; 0.58000;20.00000;20.00000; 99.98305;-8.676813e-002;1.12812
 23.91400; 0.59000;20.00000;20.00000; 99.97881;-9.898671e-002;1.12812
 23.90800; 0.60000;20.00000;20.00000; 99.97881;      -0.10390;1.12812
 23.91400; 0.61000;20.00000;20.00000; 99.97881;      -0.10390;1.12812
 23.91100; 0.62000;20.00000;20.00000; 99.97881;-9.898671e-002;1.12812
 23.92200; 0.63000;20.00000;20.00000; 99.97458;-8.676813e-002;1.12810
 23.92200; 0.64000;20.00000;20.00000; 99.97458;-6.550826e-002;1.12810
 23.92800; 0.65000;20.00000;20.00000; 99.97458;-4.023006e-002;1.12810
 23.92900; 0.66000;20.00000;20.00000; 99.97458;-1.935795e-002;1.12809
 23.94000; 0.67000;20.00000;20.00000; 99.97458;-7.139370e-003;1.12808
 23.94200; 0.68000;20.00000;20.00000; 99.97458;-1.730142e-003;1.12808
 23.95100; 0.69000;20.00000;20.00000; 99.97458;-1.047787e-004;1.12806
 23.94000; 0.70000;20.00000;20.00000; 99.97458; 0.000000e+000;1.12808
 23.95100; 0.71000;20.00000;20.00000; 99.97458; 0.000000e+000;1.12806
 23.96000; 0.72000;20.00000;20.00000; 99.97458; 0.000000e+000;1.12805
 23.96000; 0.73000;20.00000;20.00000; 99.97458; 0.000000e+000;1.12805
 23.96800; 0.74000;20.00000;20.00000; 99.97458; 0.000000e+000;1.12804
 23.97600; 0.75000;20.00000;20.00000; 99.97458;-1.047787e-004;1.12803
 23.97100; 0.76000;20.00000;20.00000; 99.97458;-1.730142e-003;1.12804
 23.98100; 0.77000;20.00000;20.00000; 99.97458;-7.139370e-003;1.12802
 24.00000; 0.78000;20.00000;20.00000; 99.97458;-1.914840e-002;1.12800
 24.00300; 0.79000;20.00000;20.00000; 99.97458;-3.666499e-002;1.12799
 24.00600; 0.80000;20.00000;20.00000; 99.97458;-4.960416e-002;1.12799
 23.99200; 0.81000;20.00000;20.00000; 99.97458;-4.264299e-002;1.12801
 24.00300; 0.82000;20.00000;20.00000; 99.97034;-6.517569e-003;1.12799
 24.01500; 0.83000;20.00000;20.00000; 99.97034; 4.442017e-002;1.12798
 24.01800; 0.84000;20.00000;20.00000; 99.97034; 7.890218e-002;1.12797
 24.03200; 0.85000;20.00000;20.00000; 99.97881; 7.439130e-002;1.12795
 24.04100; 0.86000;20.00000;20.00000; 99.97881; 3.364875e-002;1.12794
 24.04300; 0.87000;20.00000;20.00000; 99.97458;-2.057107e-002;1.12794
 24.05000; 0.88000;20.00000;20.00000; 99.97458;-6.702241e-002;1.12793
 24.06400; 0.89000;20.00000;20.00000; 99.97458;-9.676403e-002;1.12791
 24.06800; 0.90000;20.00000;20.00000; 99.97458;      -0.11509;1.12790
 24.06200; 0.91000;20.00000;20.00000; 99.97034;      -0.13014;1.12791
 24.07200; 0.92000;20.00000;20.00000; 99.97034;      -0.14357;1.12790
 24.10400; 0.93000;20.00000;20.00000; 99.97034;      -0.15857;1.12785
 24.09300; 0.94000;20.00000;20.00000; 99.96610;      -0.17924;1.12787
 24.10900; 0.95000;20.00000;20.00000; 99.96610;      -0.19837;1.12784
 24.12200; 0.96000;20.00000;20.00000; 99.96610;      -0.19938;1.12783
 24.13300; 0.97000;20.00000;20.00000; 99.95763;      -0.17179;1.12781
 24.13300; 0.98000;20.00000;20.00000; 99.95763;      -0.11880;1.12781
 24.14500; 0.99000;20.00000;20.00000; 99.95763;-5.613416e-002;1.12779
 24.15400; 1.00000;20.00000;20.00000; 99.95763;-1.354891e-002;1.12778
 24.17300; 1.01000;20.00000;20.00000; 99.95763;-1.144026e-002;1.12775
 24.17900; 1.02000;20.00000;20.00000; 99.96186;-3.710903e-002;1.12775
 24.17700; 1.03000;20.00000;20.00000; 99.96186;-5.697305e-002;1.12775
 24.18900; 1.04000;20.00000;20.00000; 99.95339;-3.888168e-002;1.12773
 24.19700; 1.05000;20.00000;20.00000; 99.95339; 1.914840e-002;1.12772
 24.21400; 1.06000;20.00000;20.00000; 99.95339; 8.268604e-002;1.12770
 24.23200; 1.07000;20.00000;20.00000; 99.96186;       0.10799;1.12767
 24.23700; 1.08000;20.00000;20.00000; 99.96186; 7.466637e-002;1.12767
 24.25100; 1.09000;20.00000;20.00000; 99.96186;-3.460285e-003;1.12765
 24.26500; 1.10000;20.00000;20.00000; 99.96186;-8.904989e-002;1.12763
 24.27700; 1.11000;20.00000;20.00000; 99.96186;      -0.14477;1.12761
 24.29600; 1.12000;20.00000;20.00000; 99.95339;      -0.15255;1.12758
 24.30300; 1.13000;20.00000;20.00000; 99.95339;      -0.11653;1.12757
 24.31000; 1.14000;20.00000;20.00000; 99.95339;-5.581339e-002;1.12756
 24.32400; 1.15000;20.00000;20.00000; 99.95339; 2.818744e-003;1.12754
 24.32400; 1.16000;20.00000;20.00000; 99.95339; 3.302694e-002;1.12754
 24.35900; 1.17000;20.00000;20.00000; 99.95339; 2.824099e-002;1.12750
 24.36100; 1.18000;20.00000;20.00000; 99.96186;-2.095573e-004;1.12749
 24.37900; 1.19000;20.00000;20.00000; 99.95339;-3.149172e-002;1.12747
 24.38800; 1.20000;20.00000;20.00000; 99.95339;-4.384540e-002;1.12746
 24.40200; 1.21000;20.00000;20.00000; 99.95339;-2.725591e-002;1.12744
 24.41200; 1.22000;20.00000;20.00000; 99.95339; 1.406918e-002;1.12742
 24.41900; 1.23000;20.00000;20.00000; 99.95339; 6.597182e-002;1.12741
 24.43800; 1.24000;20.00000;20.00000; 99.95339;       0.11003;1.12739
 24.47100; 1.25000;20.00000;20.00000; 99.95339;       0.12033;1.12734
 24.47400; 1.26000;20.00000;20.00000; 99.96186; 7.890218e-002;1.12733
 24.49000; 1.27000;20.00000;20.00000; 99.96186;-1.520585e-003;1.12731
 24.49500; 1.28000;20.00000;20.00000; 99.96186;-8.268604e-002;1.12731
 24.51200; 1.29000;20.00000;20.00000; 99.95339;      -0.12562;1.12728
 24.55000; 1.30000;20.00000;20.00000; 99.95339;      -0.11479;1.12723
 24.56100; 1.31000;20.00000;20.00000; 99.95339;-6.204798e-002;1.12721
 24.56600; 1.32000;20.00000;20.00000; 99.95339; 2.281765e-003;1.12721
 24.59300; 1.33000;20.00000;20.00000; 99.94915; 4.609684e-002;1.12717
 24.59400; 1.34000;20.00000;20.00000; 99.95763; 5.362397e-002;1.12717
 24.62200; 1.35000;20.00000;20.00000; 99.95763; 3.047788e-002;1.12713
 24.63100; 1.36000;20.00000;20.00000; 99.95763;-1.003563e-003;1.12712
 24.65100; 1.37000;20.00000;20.00000; 99.95339;-1.333617e-002;1.12709
 24.67200; 1.38000;20.00000;20.00000; 99.95339; 3.300134e-004;1.12706
 24.69400; 1.39000;20.00000;20.00000; 99.95339; 2.209166e-002;1.12703
 24.70000; 1.40000;20.00000;20.00000; 99.95763; 3.682752e-002;1.12702
 24.71500; 1.41000;20.00000;20.00000; 99.95763; 4.068334e-002;1.12700
 24.73800; 1.42000;20.00000;20.00000; 99.95339; 3.666499e-002;1.12697
 24.75500; 1.43000;20.00000;20.00000; 99.95763; 2.806922e-002;1.12694
 24.78400; 1.44000;20.00000;20.00000; 99.95763; 1.295484e-002;1.12690
 24.79900; 1.45000;20.00000;20.00000; 99.95763;-1.394873e-002;1.12688
 24.81700; 1.46000;20.00000;20.00000; 99.95763;-4.627077e-002;1.12686
 24.84900; 1.47000;20.00000;20.00000; 99.95763;-7.108002e-002;1.12681
 24.88000; 1.48000;20.00000;20.00000; 99.95339;-8.733646e-002;1.12677
 24.88900; 1.49000;20.00000;20.00000; 99.95339;-9.224287e-002;1.12676
 24.91300; 1.50000;20.00000;20.00000; 99.95763;-7.952398e-002;1.12672
 24.93500; 1.51000;20.00000;20.00000; 99.94915;-4.953864e-002;1.12669
 24.95000; 1.52000;20.00000;20.00000; 99.94915;-1.126249e-002;1.12667
 24.97600; 1.53000;20.00000;20.00000; 99.95339; 2.208523e-002;1.12663
 24.99300; 1.54000;20.00000;20.00000; 99.95339; 3.361096e-002;1.12661
 25.01600; 1.55000;20.00000;20.00000; 99.95339; 1.283439e-002;1.12658
 25.03600; 1.56000;20.00000;20.00000; 99.95339;-2.499522e-002;1.12655
 25.07200; 1.57000;20.00000;20.00000; 99.95763;-5.680128e-002;1.12650
 25.08800; 1.58000;20.00000;20.00000; 99.94915;-6.769316e-002;1.12648
 25.09800; 1.59000;20.00000;20.00000; 99.94915;-5.890846e-002;1.12646
 25.13800; 1.60000;20.00000;20.00000; 99.94915;-4.896581e-002;1.12641
 25.15800; 1.61000;20.00000;20.00000; 99.95339;-4.792748e-002;1.12638
 25.17400; 1.62000;20.00000;20.00000; 99.95339;-4.724017e-002;1.12636
 25.20200; 1.63000;20.00000;20.00000; 99.94492;-3.678692e-002;1.12632
 25.23700; 1.64000;20.00000;20.00000; 99.94492;-2.006782e-002;1.12627
 25.25200; 1.65000;20.00000;20.00000; 99.95339;-1.294516e-002;1.12625
 25.28100; 1.66000;20.00000;20.00000; 99.94915;-3.070414e-002;1.12621
 25.31000; 1.67000;20.00000;20.00000; 99.94915;-6.526351e-002;1.12617
 25.35400; 1.68000;20.00000;20.00000; 99.94915;-9.130777e-002;1.12611
 25.35600; 1.69000;20.00000;20.00000; 99.94492;-9.357105e-002;1.12610
 25.38900; 1.70000;20.00000;20.00000; 99.94492;-7.186331e-002;1.12606
 25.41900; 1.71000;20.00000;20.00000; 99.94492;-3.773230e-002;1.12602
 25.45000; 1.72000;20.00000;20.00000; 99.94068;-1.215159e-002;1.12597
 25.48000; 1.73000;20.00000;20.00000; 99.94915;-6.976845e-003;1.12593
 25.50500; 1.74000;20.00000;20.00000; 99.94492;-1.617141e-002;1.12590
 25.52800; 1.75000;20.00000;20.00000; 99.94492;-3.552293e-002;1.12586
 25.56700; 1.76000;20.00000;20.00000; 99.94068;-5.972695e-002;1.12581
 25.58500; 1.77000;20.00000;20.00000; 99.94915;-8.140593e-002;1.12579
 25.60700; 1.78000;20.00000;20.00000; 99.94068;      -0.10005;1.12575
 25.64600; 1.79000;20.00000;20.00000; 99.94068;      -0.10972;1.12570
 25.67800; 1.80000;20.00000;20.00000; 99.94068;-9.608448e-002;1.12566
 25.69500; 1.81000;20.00000;20.00000; 99.94068;-5.797336e-002;1.12563
 25.72400; 1.82000;20.00000;20.00000; 99.93220;-1.265338e-002;1.12559
 25.77100; 1.83000;20.00000;20.00000; 99.94068; 2.131118e-002;1.12553
 25.80600; 1.84000;20.00000;20.00000; 99.94068; 2.773817e-002;1.12548
 25.82100; 1.85000;20.00000;20.00000; 99.94068; 1.514151e-003;1.12546
 25.85800; 1.86000;20.00000;20.00000; 99.94068;-3.782037e-002;1.12540
 25.89600; 1.87000;20.00000;20.00000; 99.94068;-6.513122e-002;1.12535
 25.93200; 1.88000;20.00000;20.00000; 99.93644;-7.119404e-002;1.12530
 25.97000; 1.89000;20.00000;20.00000; 99.93644;-6.053383e-002;1.12525
 25.99300; 1.90000;20.00000;20.00000; 99.93644;-5.118849e-002;1.12522
 26.02400; 1.91000;20.00000;20.00000; 99.93644;-5.506685e-002;1.12517
 26.06000; 1.92000;20.00000;20.00000; 99.94068;-6.600080e-002;1.12512
 26.08900; 1.93000;20.00000;20.00000; 99.93220;-7.366147e-002;1.12508
 26.12500; 1.94000;20.00000;20.00000; 99.93220;-7.331047e-002;1.12503
 26.16700; 1.95000;20.00000;20.00000; 99.93644;-6.630183e-002;1.12497
 26.20700; 1.96000;20.00000;20.00000; 99.93220;-5.975054e-002;1.12492
 26.23900; 1.97000;20.00000;20.00000; 99.93220;-5.859413e-002;1.12487
 26.25800; 1.98000;20.00000;20.00000; 99.93220;-5.318490e-002;1.12485
 26.29400; 1.99000;20.00000;20.00000; 99.93220;-4.060214e-002;1.12480
 26.32900; 2.00000;20.00000;20.00000; 99.92797;-2.780192e-002;1.12475
 26.37800; 2.01000;20.00000;20.00000; 99.93220;-1.483680e-002;1.12468
 26.41200; 2.02000;20.00000;20.00000; 99.93220;-4.625936e-003;1.12463
 26.42900; 2.03000;20.00000;20.00000; 99.92797;-1.520585e-003;1.12461
 26.47600; 2.04000;20.00000;20.00000; 99.93220; 6.325148e-004;1.12454
 26.51900; 2.05000;20.00000;20.00000; 99.93220; 6.297298e-003;1.12448
 26.54300; 2.06000;20.00000;20.00000; 99.92797; 1.211381e-002;1.12445
 26.60200; 2.07000;20.00000;20.00000; 99.93220; 1.793956e-002;1.12437
 26.62300; 2.08000;20.00000;20.00000; 99.93220; 1.404604e-002;1.12434
 26.67000; 2.09000;20.00000;20.00000; 99.92797;-1.595114e-002;1.12427
 26.70000; 2.10000;20.00000;20.00000; 99.93644;-7.085974e-002;1.12423
 26.74000; 2.11000;20.00000;20.00000; 99.93220;      -0.13239;1.12417
 26.78500; 2.12000;20.00000;20.00000; 99.92797;      -0.16994;1.12411
 26.83000; 2.13000;20.00000;20.00000; 99.92797;      -0.15469;1.12405
 26.85100; 2.14000;20.00000;20.00000; 99.91949;-9.270509e-002;1.12402
 26.89600; 2.15000;20.00000;20.00000; 99.91949;-2.669617e-002;1.12396
 26.95400; 2.16000;20.00000;20.00000; 99.92797; 4.165627e-003;1.12387
 26.99100; 2.17000;20.00000;20.00000; 99.92797;-5.295206e-003;1.12382
 27.02600; 2.18000;20.00000;20.00000; 99.92797;-2.741866e-002;1.12377
 27.07900; 2.19000;20.00000;20.00000; 99.91949;-3.526634e-002;1.12370
 27.11700; 2.20000;20.00000;20.00000; 99.91949;-3.600069e-002;1.12365
 27.16500; 2.21000;20.00000;20.00000; 99.92797;-4.876809e-002;1.12358
 27.21400; 2.22000;20.00000;20.00000; 99.92797;-7.528684e-002;1.12351
 27.24900; 2.23000;20.00000;20.00000; 99.91949;-9.469507e-002;1.12346
 27.28400; 2.24000;20.00000;20.00000; 99.91949;-7.582818e-002;1.12341
 27.32700; 2.25000;20.00000;20.00000; 99.91949;-1.814911e-002;1.12335
 27.37000; 2.26000;20.00000;20.00000; 99.91525; 4.599850e-002;1.12329
 27.41400; 2.27000;20.00000;20.00000; 99.92373; 8.692422e-002;1.12323
 27.46000; 2.28000;20.00000;20.00000; 99.92373; 9.791941e-002;1.12317
 27.48900; 2.29000;20.00000;20.00000; 99.92373; 8.858974e-002;1.12313
 27.54500; 2.30000;20.00000;20.00000; 99.92373; 7.458733e-002;1.12305
 27.58100; 2.31000;20.00000;20.00000; 99.92373; 6.852451e-002;1.12300
 27.63400; 2.32000;20.00000;20.00000; 99.92797; 6.713363e-002;1.12293
 27.67700; 2.33000;20.00000;20.00000; 99.92373; 6.409246e-002;1.12287
 27.73100; 2.34000;20.00000;20.00000; 99.92797; 5.760128e-002;1.12279
 27.77900; 2.35000;20.00000;20.00000; 99.92797; 4.842002e-002;1.12272
 27.82000; 2.36000;20.00000;20.00000; 99.92797; 4.023006e-002;1.12267
 27.86800; 2.37000;20.00000;20.00000; 99.92797; 3.634142e-002;1.12260
 27.92300; 2.38000;20.00000;20.00000; 99.92797; 3.457608e-002;1.12252
 27.94800; 2.39000;20.00000;20.00000; 99.92797; 2.969458e-002;1.12249
 27.99800; 2.40000;20.00000;20.00000; 99.93220; 2.087210e-002;1.12242
 28.04200; 2.41000;20.00000;20.00000; 99.92797; 7.592648e-003;1.12236
 28.10200; 2.42000;20.00000;20.00000; 99.92797;-1.105293e-002;1.12227
 28.16600; 2.43000;20.00000;20.00000; 99.93220;-3.158578e-002;1.12218
 28.20800; 2.44000;20.00000;20.00000; 99.92797;-5.250639e-002;1.12212
 28.26100; 2.45000;20.00000;20.00000; 99.92797;-7.080628e-002;1.12205
 28.30300; 2.46000;20.00000;20.00000; 99.92797;-7.315866e-002;1.12199
 28.34500; 2.47000;20.00000;20.00000; 99.92797;-5.809382e-002;1.12193
 28.41000; 2.48000;20.00000;20.00000; 99.91949;-4.087441e-002;1.12184
 28.45700; 2.49000;20.00000;20.00000; 99.92797;-3.935619e-002;1.12178
 28.49000; 2.50000;20.00000;20.00000; 99.92797;-5.591817e-002;1.12173
 28.56300; 2.51000;20.00000;20.00000; 99.92797;-7.618821e-002;1.12163
 28.59500; 2.52000;20.00000;20.00000; 99.91949;-8.751466e-002;1.12158
 28.66200; 2.53000;20.00000;20.00000; 99.91949;-8.503651e-002;1.12149
 28.71300; 2.54000;20.00000;20.00000; 99.92797;-7.699983e-002;1.12142
 28.76200; 2.55000;20.00000;20.00000; 99.91949;-7.010285e-002;1.12135
 28.80100; 2.56000;20.00000;20.00000; 99.91949;-5.995906e-002;1.12130
 28.86600; 2.57000;20.00000;20.00000; 99.91949;-3.958571e-002;1.12120
 28.92000; 2.58000;20.00000;20.00000; 99.91949;-1.242814e-002;1.12113
 28.96900; 2.59000;20.00000;20.00000; 99.91949; 9.948871e-003;1.12106
 29.04300; 2.60000;20.00000;20.00000; 99.91949; 2.040211e-002;1.12096
 29.09300; 2.61000;20.00000;20.00000; 99.91949; 1.564108e-002;1.12089
 29.15200; 2.62000;20.00000;20.00000; 99.92373;-3.975339e-013;1.12081
 29.20300; 2.63000;20.00000;20.00000; 99.91949;-1.585064e-002;1.12073
 29.26100; 2.64000;20.00000;20.00000; 99.91949;-2.365284e-002;1.12065
 29.29600; 2.65000;20.00000;20.00000; 99.91949;-2.076733e-002;1.12060
 29.36300; 2.66000;20.00000;20.00000; 99.91949;-1.221858e-002;1.12051
 29.43900; 2.67000;20.00000;20.00000; 99.91949;-5.409227e-003;1.12040
 29.48100; 2.68000;20.00000;20.00000; 99.91949;-1.625364e-003;1.12035
 29.54100; 2.69000;20.00000;20.00000; 99.91949;-2.095573e-004;1.12026
 29.59100; 2.70000;20.00000;20.00000; 99.91949;-1.520585e-003;1.12019
 29.65600; 2.71000;20.00000;20.00000; 99.91949;-3.679085e-003;1.12010
 29.70100; 2.72000;20.00000;20.00000; 99.91949;-5.288771e-003;1.12004
 29.76900; 2.73000;20.00000;20.00000; 99.91949;-4.869657e-003;1.11994
 29.82900; 2.74000;20.00000;20.00000; 99.91949; 2.193698e-003;1.11986
 29.88200; 2.75000;20.00000;20.00000; 99.91949; 9.211577e-003;1.11979
 29.95300; 2.76000;20.00000;20.00000; 99.91525;-4.122431e-004;1.11969
 29.99400; 2.77000;20.00000;20.00000; 99.92373;-2.882612e-002;1.11963
 30.07300; 2.78000;20.00000;20.00000; 99.92373;-6.100810e-002;1.11952
 30.11700; 2.79000;20.00000;20.00000; 99.91525;-7.392774e-002;1.11946
 30.17800; 2.80000;20.00000;20.00000; 99.91525;-5.444505e-002;1.11937
 30.24800; 2.81000;20.00000;20.00000; 99.91525;-2.060583e-002;1.11927
 30.31000; 2.82000;20.00000;20.00000; 99.91525;-6.909855e-003;1.11919
 30.35300; 2.83000;20.00000;20.00000; 99.92373;-2.488764e-002;1.11913
 30.42300; 2.84000;20.00000;20.00000; 99.91525;-5.959873e-002;1.11903
 30.48600; 2.85000;20.00000;20.00000; 99.91525;-8.904989e-002;1.11894
 30.55300; 2.86000;20.00000;20.00000; 99.91525;-8.904989e-002;1.11885
 30.61200; 2.87000;20.00000;20.00000; 99.91525;-5.959873e-002;1.11877
 30.68300; 2.88000;20.00000;20.00000; 99.90678;-2.488764e-002;1.11867
 30.74800; 2.89000;20.00000;20.00000; 99.91525;-6.909855e-003;1.11858
 30.80200; 2.90000;20.00000;20.00000; 99.91525;-2.050106e-002;1.11850
 30.87400; 2.91000;20.00000;20.00000; 99.91525;-5.281969e-002;1.11840
 30.92700; 2.92000;20.00000;20.00000; 99.91525;-6.851852e-002;1.11833
 31.00400; 2.93000;20.00000;20.00000; 99.90678;-4.868474e-002;1.11822
 31.06800; 2.94000;20.00000;20.00000; 99.90678;-6.433431e-003;1.11813
 31.12300; 2.95000;20.00000;20.00000; 99.91525; 2.875461e-002;1.11805
 31.18000; 2.96000;20.00000;20.00000; 99.91102; 3.890616e-002;1.11797
 31.25400; 2.97000;20.00000;20.00000; 99.91525; 2.837025e-002;1.11787
 31.32900; 2.98000;20.00000;20.00000; 99.91102; 1.525591e-002;1.11776
 31.37400; 2.99000;20.00000;20.00000; 99.91102; 9.301713e-003;1.11770
 31.44400; 3.00000;20.00000;20.00000; 99.91525; 4.615659e-003;1.11760
 31.51500; 3.01000;20.00000;20.00000; 99.91102;-1.625364e-003;1.11750
 31.56900; 3.02000;20.00000;20.00000; 99.91525;-1.012966e-002;1.11743
 31.63600; 3.03000;20.00000;20.00000; 99.91102;-2.172985e-002;1.11733
 31.71700; 3.04000;20.00000;20.00000; 99.91102;-3.937874e-002;1.11722
 31.78300; 3.05000;20.00000;20.00000; 99.91525;-6.457169e-002;1.11713
 31.84900; 3.06000;20.00000;20.00000; 99.91102;-8.654289e-002;1.11704
 31.91400; 3.07000;20.00000;20.00000; 99.91102;-9.279316e-002;1.11695
 31.99100; 3.08000;20.00000;20.00000; 99.90678;-7.444477e-002;1.11684
 32.06900; 3.09000;20.00000;20.00000; 99.90678;-4.389990e-002;1.11673
 32.13100; 3.10000;20.00000;20.00000; 99.90678;-2.669357e-002;1.11664
 32.19900; 3.11000;20.00000;20.00000; 99.91102;-2.705538e-002;1.11655
 32.26800; 3.12000;20.00000;20.00000; 99.91102;-3.201561e-002;1.11645
