#EXPORTTYPE:                 ;DATA ALL                                           
#FILE:                       ;FN_80cRCPCEMIZPNK_20CH_moerser5min.ngb-ds3         
#FORMAT:                     ;NETZSCH5                                           
#FTYPE:                      ;ANSI                                               
#IDENTITY:                   ;FN_80cRCP_20CH                                     
#DECIMAL:                    ;POINT                                              
#SEPARATOR:                  ;SEMICOLON                                          
#MTYPE:                      ;TG                                                 
#INSTRUMENT:                 ;NETZSCH STA 449F3                                  
#PROJECT:                    ;                                                   
#DATE/TIME:                  ;27.01.2026 17:17:31 (UTC+1)                        
#CORR. FILE:                 ;Basis Al203_950C_10 kmin_15.01.24.ngb-bs3          
#TEMPCAL:                    ;Temperaturkalibrierung Al203_12.12.25.ngb-ts3      
#SENSITIVITY:                ;Empfindlichkeitskalibrierung Al203_12.12.25.ngb-es3
#LABORATORY:                 ;                                                   
#OPERATOR:                   ;LS                                                 
#REMARK:                     ;                                                   
#SAMPLE:                     ;FN_80cRCP_20CH                                     
#SAMPLE MASS /mg:            ;23.7                                               
#MATERIAL:                   ;                                                   
#REFERENCE:                  ;Referenz                                           
#REFERENCE MASS /mg:         ;0                                                  
#TYPE OF CRUCIBLE:           ;DSC/TG pan Al2O3                                   
#SAMPLE CRUCIBLE MASS /mg:   ;138.2                                              
#REFERENCE CRUCIBLE MASS /mg:;148.4                                              
#DSC RANGE /µV:              ;5000                                               
#TG RANGE /mg:               ;35000                                              
#TAU-R:                      ;---                                                
#CORR. CODE:                 ;020                                                
#EXO:                        ;-1                                                 
#RANGE:                      ;25°C/10.0(K/min)/950°C                             
#SEGMENT:                    ;S1/1                                               
#SEG. 1:                     ;25°C/10.0(K/min)/950°C                             

##Temp./°C;Time/min;Mass/%;Gas Flow(purge2)/(ml/min);Gas Flow(protective)/(ml/min);DTG/(%/min);Sensit./(uV/mW)
 22.02900; 0.00000;100.00000;20.00000;20.00000; 5.525417e-002;1.13074
 22.03600; 0.01000;100.00000;20.00000;20.00000;-6.075567e-003;1.13073
 22.04300; 0.02000;100.00000;20.00000;20.00000;-6.740530e-002;1.13072
 22.05000; 0.03000;100.00000;20.00000;20.00000;      -0.12874;1.13071
 22.06000; 0.04000;100.00000;20.00000;20.00000;      -0.17285;1.13070
 22.06200; 0.05000; 99.99156;20.00000;20.00000;      -0.16573;1.13070
 22.05700; 0.06000; 99.99156;20.00000;20.00000;      -0.12752;1.13070
 22.06700; 0.07000; 99.99156;20.00000;20.00000;-8.012062e-002;1.13069
 22.07400; 0.08000; 99.99156;20.00000;20.00000;-4.199823e-002;1.13068
 22.05900; 0.09000; 99.99156;20.00000;20.00000;-2.843698e-002;1.13070
 22.07200; 0.10000; 99.99156;20.00000;20.00000;-4.210257e-002;1.13068
 22.08200; 0.11000; 99.99156;20.00000;20.00000;-8.184346e-002;1.13067
 22.10000; 0.12000; 99.99156;20.00000;20.00000;      -0.13413;1.13064
 22.08600; 0.13000; 99.99156;20.00000;20.00000;      -0.17786;1.13066
 22.11400; 0.14000; 99.98312;20.00000;20.00000;      -0.19865;1.13063
 22.09500; 0.15000; 99.98312;20.00000;20.00000;      -0.19225;1.13065
 22.09900; 0.16000; 99.98312;20.00000;20.00000;      -0.16631;1.13065
 22.11000; 0.17000; 99.97890;20.00000;20.00000;      -0.13712;1.13063
 22.13100; 0.18000; 99.97890;20.00000;20.00000;      -0.11768;1.13060
 22.13100; 0.19000; 99.97890;20.00000;20.00000;      -0.10702;1.13060
 22.12200; 0.20000; 99.97890;20.00000;20.00000;      -0.10050;1.13061
 22.12200; 0.21000; 99.97468;20.00000;20.00000;-9.351126e-002;1.13061
 22.13000; 0.22000; 99.97468;20.00000;20.00000;-8.450813e-002;1.13060
 22.14500; 0.23000; 99.97468;20.00000;20.00000;-8.001629e-002;1.13058
 22.14200; 0.24000; 99.97468;20.00000;20.00000;-8.288963e-002;1.13059
 22.14300; 0.25000; 99.97468;20.00000;20.00000;-8.812486e-002;1.13058
 22.14200; 0.26000; 99.97046;20.00000;20.00000;-8.812486e-002;1.13059
 22.16300; 0.27000; 99.97046;20.00000;20.00000;-8.288963e-002;1.13056
 22.16600; 0.28000; 99.97046;20.00000;20.00000;-7.991195e-002;1.13055
 22.15900; 0.29000; 99.97046;20.00000;20.00000;-8.288963e-002;1.13056
 22.17300; 0.30000; 99.97046;20.00000;20.00000;-8.812486e-002;1.13054
 22.17000; 0.31000; 99.96624;20.00000;20.00000;-8.812486e-002;1.13055
 22.18500; 0.32000; 99.96624;20.00000;20.00000;-8.288963e-002;1.13053
 22.17700; 0.33000; 99.96624;20.00000;20.00000;-7.991195e-002;1.13054
 22.19600; 0.34000; 99.96624;20.00000;20.00000;-8.278529e-002;1.13051
 22.20000; 0.35000; 99.96624;20.00000;20.00000;-8.650635e-002;1.13051
 22.18800; 0.36000; 99.96203;20.00000;20.00000;-8.284279e-002;1.13052
 22.19200; 0.37000; 99.96203;20.00000;20.00000;-7.244544e-002;1.13052
 22.21100; 0.38000; 99.96203;20.00000;20.00000;-6.634149e-002;1.13049
 22.21300; 0.39000; 99.96203;20.00000;20.00000;-7.850852e-002;1.13049
 22.22500; 0.40000; 99.96203;20.00000;20.00000;      -0.11068;1.13047
 22.21700; 0.41000; 99.96203;20.00000;20.00000;      -0.14625;1.13048
 22.23700; 0.42000; 99.95781;20.00000;20.00000;      -0.16580;1.13045
 22.22900; 0.43000; 99.95359;20.00000;20.00000;      -0.16208;1.13046
 22.24200; 0.44000; 99.95359;20.00000;20.00000;      -0.14353;1.13045
 22.25600; 0.45000; 99.95359;20.00000;20.00000;      -0.12446;1.13043
 22.26800; 0.46000; 99.95359;20.00000;20.00000;      -0.11300;1.13041
 22.26000; 0.47000; 99.94937;20.00000;20.00000;      -0.11085;1.13042
 22.29100; 0.48000; 99.94937;20.00000;20.00000;      -0.11951;1.13038
 22.28500; 0.49000; 99.94937;20.00000;20.00000;      -0.14212;1.13039
 22.28900; 0.50000; 99.94937;20.00000;20.00000;      -0.17848;1.13038
 22.28000; 0.51000; 99.94515;20.00000;20.00000;      -0.21342;1.13039
 22.30000; 0.52000; 99.94515;20.00000;20.00000;      -0.22392;1.13037
 22.29600; 0.53000; 99.93671;20.00000;20.00000;      -0.20037;1.13037
 22.29800; 0.54000; 99.93671;20.00000;20.00000;      -0.15340;1.13037
 22.31000; 0.55000; 99.93671;20.00000;20.00000;      -0.10630;1.13035
 22.31400; 0.56000; 99.93671;20.00000;20.00000;-8.033570e-002;1.13035
 22.30600; 0.57000; 99.93671;20.00000;20.00000;-7.955469e-002;1.13036
 22.32000; 0.58000; 99.93671;20.00000;20.00000;-8.984770e-002;1.13034
 22.33300; 0.59000; 99.93249;20.00000;20.00000;-9.877772e-002;1.13032
 22.33400; 0.60000; 99.93249;20.00000;20.00000;      -0.10346;1.13032
 22.34700; 0.61000; 99.93249;20.00000;20.00000;      -0.10346;1.13030
 22.35000; 0.62000; 99.93249;20.00000;20.00000;-9.856905e-002;1.13030
 22.37100; 0.63000; 99.92827;20.00000;20.00000;-8.640202e-002;1.13027
 22.36800; 0.64000; 99.92827;20.00000;20.00000;-6.523186e-002;1.13027
 22.37400; 0.65000; 99.92827;20.00000;20.00000;-4.006031e-002;1.13026
 22.39600; 0.66000; 99.92827;20.00000;20.00000;-1.927627e-002;1.13023
 22.40400; 0.67000; 99.92827;20.00000;20.00000;-7.109246e-003;1.13022
 22.39400; 0.68000; 99.92827;20.00000;20.00000;-1.722842e-003;1.13023
 22.41300; 0.69000; 99.92827;20.00000;20.00000;-3.130097e-004;1.13021
 22.42100; 0.70000; 99.92827;20.00000;20.00000;-3.550021e-003;1.13020
 22.42700; 0.71000; 99.92827;20.00000;20.00000;-1.594133e-002;1.13019
 22.43300; 0.72000; 99.92827;20.00000;20.00000;-4.566180e-002;1.13018
 22.44400; 0.73000; 99.92827;20.00000;20.00000;-9.918822e-002;1.13017
 22.45300; 0.74000; 99.92827;20.00000;20.00000;      -0.16697;1.13015
 22.46100; 0.75000; 99.92827;20.00000;20.00000;      -0.22220;1.13014
 22.45900; 0.76000; 99.91983;20.00000;20.00000;      -0.23960;1.13014
 22.47600; 0.77000; 99.91561;20.00000;20.00000;      -0.21342;1.13012
 22.49100; 0.78000; 99.91561;20.00000;20.00000;      -0.16270;1.13010
 22.48800; 0.79000; 99.91561;20.00000;20.00000;      -0.11846;1.13010
 22.49900; 0.80000; 99.91561;20.00000;20.00000;-9.710812e-002;1.13009
 22.51300; 0.81000; 99.91561;20.00000;20.00000;-9.157054e-002;1.13007
 22.51100; 0.82000; 99.91139;20.00000;20.00000;-8.854221e-002;1.13007
 22.54000; 0.83000; 99.91139;20.00000;20.00000;-8.633531e-002;1.13003
 22.54300; 0.84000; 99.91139;20.00000;20.00000;-9.423478e-002;1.13003
 22.55300; 0.85000; 99.91139;20.00000;20.00000;      -0.12306;1.13001
 22.56800; 0.86000; 99.91139;20.00000;20.00000;      -0.17342;1.12999
 22.57000; 0.87000; 99.90717;20.00000;20.00000;      -0.22741;1.12999
 22.58700; 0.88000; 99.90717;20.00000;20.00000;      -0.26388;1.12997
 22.58800; 0.89000; 99.89873;20.00000;20.00000;      -0.26916;1.12996
 22.59600; 0.90000; 99.89873;20.00000;20.00000;      -0.24507;1.12995
 22.62200; 0.91000; 99.89451;20.00000;20.00000;      -0.20972;1.12992
 22.63600; 0.92000; 99.89451;20.00000;20.00000;      -0.18151;1.12990
 22.65000; 0.93000; 99.89451;20.00000;20.00000;      -0.17212;1.12988
 22.65500; 0.94000; 99.89030;20.00000;20.00000;      -0.18193;1.12987
 22.65000; 0.95000; 99.89030;20.00000;20.00000;      -0.19784;1.12988
 22.67000; 0.96000; 99.89030;20.00000;20.00000;      -0.20026;1.12985
 22.66500; 0.97000; 99.88186;20.00000;20.00000;      -0.17817;1.12986
 22.69600; 0.98000; 99.88186;20.00000;20.00000;      -0.13757;1.12981
 22.71200; 0.99000; 99.88186;20.00000;20.00000;-9.585328e-002;1.12979
 22.71900; 1.00000; 99.88186;20.00000;20.00000;-7.720943e-002;1.12978
 22.72500; 1.01000; 99.88186;20.00000;20.00000;-9.413044e-002;1.12977
 22.74200; 1.02000; 99.88186;20.00000;20.00000;      -0.13046;1.12975
 22.76800; 1.03000; 99.88186;20.00000;20.00000;      -0.15879;1.12971
 22.77400; 1.04000; 99.87342;20.00000;20.00000;      -0.15859;1.12971
 22.80800; 1.05000; 99.87342;20.00000;20.00000;      -0.12723;1.12966
 22.81400; 1.06000; 99.87342;20.00000;20.00000;-8.335763e-002;1.12965
 22.82100; 1.07000; 99.87342;20.00000;20.00000;-5.277104e-002;1.12964
 22.83200; 1.08000; 99.87342;20.00000;20.00000;-5.277104e-002;1.12962
 22.85500; 1.09000; 99.87342;20.00000;20.00000;-8.335763e-002;1.12959
 22.86800; 1.10000; 99.87342;20.00000;20.00000;      -0.12723;1.12957
 22.87700; 1.11000; 99.87342;20.00000;20.00000;      -0.15859;1.12956
 22.88600; 1.12000; 99.86498;20.00000;20.00000;      -0.15879;1.12955
 22.91100; 1.13000; 99.86498;20.00000;20.00000;      -0.13046;1.12951
 22.92000; 1.14000; 99.86498;20.00000;20.00000;-9.413044e-002;1.12950
 22.94500; 1.15000; 99.86498;20.00000;20.00000;-7.710510e-002;1.12947
 22.95200; 1.16000; 99.86498;20.00000;20.00000;-9.413044e-002;1.12946
 22.97100; 1.17000; 99.86498;20.00000;20.00000;      -0.13046;1.12943
 22.99800; 1.18000; 99.86498;20.00000;20.00000;      -0.15879;1.12939
 23.00800; 1.19000; 99.85654;20.00000;20.00000;      -0.15859;1.12938
 23.02000; 1.20000; 99.85654;20.00000;20.00000;      -0.12702;1.12936
 23.02500; 1.21000; 99.85654;20.00000;20.00000;-7.991195e-002;1.12936
 23.06300; 1.22000; 99.85654;20.00000;20.00000;-3.865689e-002;1.12930
 23.07600; 1.23000; 99.85654;20.00000;20.00000;-1.594133e-002;1.12928
 23.09600; 1.24000; 99.85654;20.00000;20.00000;-1.055493e-002;1.12926
 23.11700; 1.25000; 99.85654;20.00000;20.00000;-1.948495e-002;1.12923
 23.13200; 1.26000; 99.85654;20.00000;20.00000;-4.006031e-002;1.12921
 23.14600; 1.27000; 99.85654;20.00000;20.00000;-6.523186e-002;1.12919
 23.16700; 1.28000; 99.85654;20.00000;20.00000;-8.640202e-002;1.12916
 23.18600; 1.29000; 99.85232;20.00000;20.00000;-9.856905e-002;1.12913
 23.21200; 1.30000; 99.85232;20.00000;20.00000;      -0.10357;1.12909
 23.22400; 1.31000; 99.85232;20.00000;20.00000;      -0.10519;1.12908
 23.24900; 1.32000; 99.85232;20.00000;20.00000;      -0.10568;1.12904
 23.26900; 1.33000; 99.84810;20.00000;20.00000;      -0.10578;1.12902
 23.28200; 1.34000; 99.84810;20.00000;20.00000;      -0.10691;1.12900
 23.30600; 1.35000; 99.84810;20.00000;20.00000;      -0.11078;1.12896
 23.32100; 1.36000; 99.84810;20.00000;20.00000;      -0.11957;1.12894
 23.36500; 1.37000; 99.84388;20.00000;20.00000;      -0.13347;1.12888
 23.37100; 1.38000; 99.84388;20.00000;20.00000;      -0.14802;1.12887
 23.38500; 1.39000; 99.84388;20.00000;20.00000;      -0.15941;1.12885
 23.41600; 1.40000; 99.83966;20.00000;20.00000;      -0.16380;1.12881
 23.43400; 1.41000; 99.83966;20.00000;20.00000;      -0.15712;1.12879
 23.44700; 1.42000; 99.83544;20.00000;20.00000;      -0.14197;1.12877
 23.48600; 1.43000; 99.83544;20.00000;20.00000;      -0.12995;1.12871
 23.51500; 1.44000; 99.83544;20.00000;20.00000;      -0.13006;1.12867
 23.50900; 1.45000; 99.83544;20.00000;20.00000;      -0.14369;1.12868
 23.54200; 1.46000; 99.83122;20.00000;20.00000;      -0.16423;1.12863
 23.56700; 1.47000; 99.83122;20.00000;20.00000;      -0.18308;1.12860
 23.59800; 1.48000; 99.82700;20.00000;20.00000;      -0.19927;1.12856
 23.61100; 1.49000; 99.82700;20.00000;20.00000;      -0.20980;1.12854
 23.64700; 1.50000; 99.82700;20.00000;20.00000;      -0.20565;1.12849
 23.66900; 1.51000; 99.81857;20.00000;20.00000;      -0.17979;1.12846
 23.70100; 1.52000; 99.81857;20.00000;20.00000;      -0.13768;1.12841
 23.71000; 1.53000; 99.81857;20.00000;20.00000;-9.585328e-002;1.12840
 23.73300; 1.54000; 99.81857;20.00000;20.00000;-7.720943e-002;1.12837
 23.76800; 1.55000; 99.81857;20.00000;20.00000;-9.413044e-002;1.12832
 23.78700; 1.56000; 99.81857;20.00000;20.00000;      -0.13067;1.12829
 23.81400; 1.57000; 99.81857;20.00000;20.00000;      -0.16224;1.12826
 23.84800; 1.58000; 99.81013;20.00000;20.00000;      -0.17280;1.12821
 23.86300; 1.59000; 99.81013;20.00000;20.00000;      -0.16567;1.12819
 23.90200; 1.60000; 99.81013;20.00000;20.00000;      -0.16155;1.12813
 23.92200; 1.61000; 99.81013;20.00000;20.00000;      -0.17268;1.12810
 23.95100; 1.62000; 99.81013;20.00000;20.00000;      -0.19218;1.12806
 23.97900; 1.63000; 99.80169;20.00000;20.00000;      -0.20361;1.12803
 23.99800; 1.64000; 99.80169;20.00000;20.00000;      -0.19612;1.12800
 24.03800; 1.65000; 99.80169;20.00000;20.00000;      -0.17148;1.12794
 24.07600; 1.66000; 99.79747;20.00000;20.00000;      -0.14025;1.12789
 24.08800; 1.67000; 99.79747;20.00000;20.00000;      -0.10849;1.12787
 24.11700; 1.68000; 99.79747;20.00000;20.00000;-8.018453e-002;1.12783
 24.15500; 1.69000; 99.79325;20.00000;20.00000;-6.665450e-002;1.12778
 24.16200; 1.70000; 99.79747;20.00000;20.00000;-7.583362e-002;1.12777
 24.19400; 1.71000; 99.79747;20.00000;20.00000;      -0.10474;1.12773
 24.23800; 1.72000; 99.79325;20.00000;20.00000;      -0.14484;1.12766
 24.27500; 1.73000; 99.79325;20.00000;20.00000;      -0.18309;1.12761
 24.29200; 1.74000; 99.78903;20.00000;20.00000;      -0.20881;1.12759
 24.32800; 1.75000; 99.78903;20.00000;20.00000;      -0.22130;1.12754
 24.34200; 1.76000; 99.78481;20.00000;20.00000;      -0.21676;1.12752
 24.38800; 1.77000; 99.78481;20.00000;20.00000;      -0.19380;1.12746
 24.41500; 1.78000; 99.77637;20.00000;20.00000;      -0.16501;1.12742
 24.45700; 1.79000; 99.78059;20.00000;20.00000;      -0.14864;1.12736
 24.49500; 1.80000; 99.78059;20.00000;20.00000;      -0.15063;1.12731
 24.51200; 1.81000; 99.78059;20.00000;20.00000;      -0.15911;1.12728
 24.54700; 1.82000; 99.77215;20.00000;20.00000;      -0.15708;1.12723
 24.59000; 1.83000; 99.77215;20.00000;20.00000;      -0.13747;1.12717
 24.61300; 1.84000; 99.77215;20.00000;20.00000;      -0.11523;1.12714
 24.64300; 1.85000; 99.77215;20.00000;20.00000;      -0.11125;1.12710
 24.67600; 1.86000; 99.77215;20.00000;20.00000;      -0.12217;1.12705
 24.72700; 1.87000; 99.77215;20.00000;20.00000;      -0.12552;1.12698
 24.75900; 1.88000; 99.76371;20.00000;20.00000;      -0.10940;1.12694
 24.79100; 1.89000; 99.76371;20.00000;20.00000;-8.465930e-002;1.12689
 24.81700; 1.90000; 99.76793;20.00000;20.00000;-7.514472e-002;1.12686
 24.86900; 1.91000; 99.76793;20.00000;20.00000;-8.999887e-002;1.12678
 24.90600; 1.92000; 99.76793;20.00000;20.00000;      -0.11389;1.12673
 24.92500; 1.93000; 99.75949;20.00000;20.00000;      -0.12642;1.12671
 24.96700; 1.94000; 99.75949;20.00000;20.00000;      -0.12523;1.12665
 25.01100; 1.95000; 99.76371;20.00000;20.00000;      -0.12353;1.12659
 25.03100; 1.96000; 99.75949;20.00000;20.00000;      -0.13001;1.12656
 25.07500; 1.97000; 99.75949;20.00000;20.00000;      -0.13947;1.12650
 25.10400; 1.98000; 99.75527;20.00000;20.00000;      -0.13408;1.12646
 25.15000; 1.99000; 99.75527;20.00000;20.00000;      -0.11105;1.12639
 25.18800; 2.00000; 99.75105;20.00000;20.00000;-8.702119e-002;1.12634
 25.22000; 2.01000; 99.75527;20.00000;20.00000;-7.572929e-002;1.12629
 25.25200; 2.02000; 99.75527;20.00000;20.00000;-8.233392e-002;1.12625
 25.30300; 2.03000; 99.75105;20.00000;20.00000;      -0.10201;1.12618
 25.34300; 2.04000; 99.75105;20.00000;20.00000;      -0.12206;1.12612
 25.39000; 2.05000; 99.75105;20.00000;20.00000;      -0.13324;1.12606
 25.41000; 2.06000; 99.74684;20.00000;20.00000;      -0.13863;1.12603
 25.46800; 2.07000; 99.74684;20.00000;20.00000;      -0.14134;1.12595
 25.51400; 2.08000; 99.74684;20.00000;20.00000;      -0.14369;1.12588
 25.53600; 2.09000; 99.74262;20.00000;20.00000;      -0.15285;1.12585
 25.59100; 2.10000; 99.74262;20.00000;20.00000;      -0.17268;1.12578
 25.64900; 2.11000; 99.74262;20.00000;20.00000;      -0.20088;1.12570
 25.67200; 2.12000; 99.73840;20.00000;20.00000;      -0.22590;1.12566
 25.71700; 2.13000; 99.73840;20.00000;20.00000;      -0.23265;1.12560
 25.76300; 2.14000; 99.72996;20.00000;20.00000;      -0.21448;1.12554
 25.78700; 2.15000; 99.72996;20.00000;20.00000;      -0.18485;1.12550
 25.82500; 2.16000; 99.72996;20.00000;20.00000;      -0.16542;1.12545
 25.88000; 2.17000; 99.72996;20.00000;20.00000;      -0.16363;1.12537
 25.92600; 2.18000; 99.72996;20.00000;20.00000;      -0.16785;1.12531
 25.96800; 2.19000; 99.72152;20.00000;20.00000;      -0.16073;1.12525
 26.00300; 2.20000; 99.72152;20.00000;20.00000;      -0.14535;1.12520
 26.05800; 2.21000; 99.72152;20.00000;20.00000;      -0.13475;1.12513
 26.11300; 2.22000; 99.72574;20.00000;20.00000;      -0.13723;1.12505
 26.16100; 2.23000; 99.71730;20.00000;20.00000;      -0.15097;1.12498
 26.19200; 2.24000; 99.71730;20.00000;20.00000;      -0.16113;1.12494
 26.23400; 2.25000; 99.71730;20.00000;20.00000;      -0.15941;1.12488
 26.28000; 2.26000; 99.71308;20.00000;20.00000;      -0.15059;1.12482
 26.33000; 2.27000; 99.71308;20.00000;20.00000;      -0.13779;1.12475
 26.35200; 2.28000; 99.71308;20.00000;20.00000;      -0.11548;1.12471
 26.42400; 2.29000; 99.70886;20.00000;20.00000;-7.950145e-002;1.12461
 26.47200; 2.30000; 99.70886;20.00000;20.00000;-3.076662e-002;1.12455
 26.52200; 2.31000; 99.70886;20.00000;20.00000; 2.010736e-002;1.12448
 26.57200; 2.32000; 99.70886;20.00000;20.00000; 5.280292e-002;1.12441
 26.61500; 2.33000; 99.71308;20.00000;20.00000; 5.290725e-002;1.12435
 26.67100; 2.34000; 99.71308;20.00000;20.00000; 2.172586e-002;1.12427
 26.69500; 2.35000; 99.71308;20.00000;20.00000;-2.538022e-002;1.12424
 26.76800; 2.36000; 99.71308;20.00000;20.00000;-6.712574e-002;1.12413
 26.80100; 2.37000; 99.70886;20.00000;20.00000;-9.156414e-002;1.12409
 26.85300; 2.38000; 99.70886;20.00000;20.00000;      -0.10346;1.12402
 26.89900; 2.39000; 99.70886;20.00000;20.00000;      -0.11057;1.12395
 26.94800; 2.40000; 99.70886;20.00000;20.00000;      -0.11957;1.12388
 27.01300; 2.41000; 99.70464;20.00000;20.00000;      -0.13368;1.12379
 27.06600; 2.42000; 99.70464;20.00000;20.00000;      -0.15146;1.12372
 27.10200; 2.43000; 99.70464;20.00000;20.00000;      -0.17353;1.12367
 27.17000; 2.44000; 99.70042;20.00000;20.00000;      -0.20063;1.12357
 27.20500; 2.45000; 99.70042;20.00000;20.00000;      -0.23003;1.12352
 27.25400; 2.46000; 99.69620;20.00000;20.00000;      -0.25144;1.12346
 27.31000; 2.47000; 99.69620;20.00000;20.00000;      -0.25569;1.12338
 27.37500; 2.48000; 99.68776;20.00000;20.00000;      -0.24441;1.12329
 27.41100; 2.49000; 99.68776;20.00000;20.00000;      -0.23137;1.12324
 27.48700; 2.50000; 99.68776;20.00000;20.00000;      -0.22815;1.12313
 27.52600; 2.51000; 99.68776;20.00000;20.00000;      -0.23397;1.12308
 27.57200; 2.52000; 99.67932;20.00000;20.00000;      -0.23860;1.12301
 27.64800; 2.53000; 99.67932;20.00000;20.00000;      -0.21914;1.12291
 27.67400; 2.54000; 99.67932;20.00000;20.00000;      -0.16224;1.12287
 27.74000; 2.55000; 99.67089;20.00000;20.00000;-8.433855e-002;1.12278
 27.80100; 2.56000; 99.67089;20.00000;20.00000;-2.130786e-002;1.12269
 27.84000; 2.57000; 99.67932;20.00000;20.00000;-6.406880e-003;1.12264
 27.92000; 2.58000; 99.67932;20.00000;20.00000;-4.597480e-002;1.12253
 27.96700; 2.59000; 99.67932;20.00000;20.00000;      -0.11389;1.12246
 28.03300; 2.60000; 99.67089;20.00000;20.00000;      -0.17054;1.12237
 28.06900; 2.61000; 99.67089;20.00000;20.00000;      -0.19569;1.12232
 28.13600; 2.62000; 99.67089;20.00000;20.00000;      -0.19399;1.12222
 28.20600; 2.63000; 99.66667;20.00000;20.00000;      -0.17404;1.12213
 28.26400; 2.64000; 99.66667;20.00000;20.00000;      -0.13785;1.12205
 28.31200; 2.65000; 99.66245;20.00000;20.00000;-8.446130e-002;1.12198
 28.36800; 2.66000; 99.66245;20.00000;20.00000;-2.659419e-002;1.12190
 28.43100; 2.67000; 99.66245;20.00000;20.00000; 1.284694e-002;1.12181
 28.47300; 2.68000; 99.66667;20.00000;20.00000; 1.661484e-002;1.12175
 28.54100; 2.69000; 99.66667;20.00000;20.00000;-1.442716e-002;1.12166
 28.60000; 2.70000; 99.66667;20.00000;20.00000;-6.205876e-002;1.12158
 28.66800; 2.71000; 99.66245;20.00000;20.00000;      -0.10719;1.12148
 28.73400; 2.72000; 99.66245;20.00000;20.00000;      -0.13939;1.12139
 28.79100; 2.73000; 99.66245;20.00000;20.00000;      -0.16093;1.12131
 28.84500; 2.74000; 99.65823;20.00000;20.00000;      -0.17619;1.12123
 28.89500; 2.75000; 99.65823;20.00000;20.00000;      -0.18846;1.12116
 28.97600; 2.76000; 99.65401;20.00000;20.00000;      -0.20088;1.12105
 29.02900; 2.77000; 99.65401;20.00000;20.00000;      -0.21012;1.12098
 29.09900; 2.78000; 99.65401;20.00000;20.00000;      -0.20910;1.12088
 29.15200; 2.79000; 99.64557;20.00000;20.00000;      -0.19380;1.12081
 29.20500; 2.80000; 99.64557;20.00000;20.00000;      -0.17278;1.12073
 29.27800; 2.81000; 99.64557;20.00000;20.00000;      -0.16176;1.12063
 29.33800; 2.82000; 99.64557;20.00000;20.00000;      -0.16912;1.12055
 29.40300; 2.83000; 99.64557;20.00000;20.00000;      -0.18702;1.12045
 29.46700; 2.84000; 99.63713;20.00000;20.00000;      -0.20058;1.12037
 29.54100; 2.85000; 99.63713;20.00000;20.00000;      -0.20714;1.12026
 29.58100; 2.86000; 99.63713;20.00000;20.00000;      -0.20714;1.12021
 29.64300; 2.87000; 99.63713;20.00000;20.00000;      -0.20058;1.12012
 29.70900; 2.88000; 99.62869;20.00000;20.00000;      -0.18702;1.12003
 29.78700; 2.89000; 99.62869;20.00000;20.00000;      -0.16912;1.11992
 29.85000; 2.90000; 99.62869;20.00000;20.00000;      -0.16176;1.11983
 29.91400; 2.91000; 99.62869;20.00000;20.00000;      -0.17278;1.11974
 29.96800; 2.92000; 99.62869;20.00000;20.00000;      -0.19380;1.11967
 30.04500; 2.93000; 99.62025;20.00000;20.00000;      -0.20910;1.11956
 30.11700; 2.94000; 99.62025;20.00000;20.00000;      -0.21012;1.11946
 30.17500; 2.95000; 99.62025;20.00000;20.00000;      -0.20088;1.11938
 30.25000; 2.96000; 99.61603;20.00000;20.00000;      -0.18857;1.11927
 30.31900; 2.97000; 99.61603;20.00000;20.00000;      -0.17802;1.11917
 30.37300; 2.98000; 99.61181;20.00000;20.00000;      -0.16976;1.11910
 30.44600; 2.99000; 99.61181;20.00000;20.00000;      -0.16588;1.11900
 30.50800; 3.00000; 99.61181;20.00000;20.00000;      -0.16804;1.11891
 30.57800; 3.01000; 99.60759;20.00000;20.00000;      -0.17112;1.11881
 30.65900; 3.02000; 99.60759;20.00000;20.00000;      -0.17274;1.11870
 30.71500; 3.03000; 99.60338;20.00000;20.00000;      -0.17515;1.11862
 30.78500; 3.04000; 99.60338;20.00000;20.00000;      -0.18495;1.11852
 30.86200; 3.05000; 99.60338;20.00000;20.00000;      -0.20627;1.11842
 30.91700; 3.06000; 99.59916;20.00000;20.00000;      -0.22752;1.11834
 30.99900; 3.07000; 99.59916;20.00000;20.00000;      -0.23275;1.11822
 31.07200; 3.08000; 99.59072;20.00000;20.00000;      -0.21448;1.11812
 31.14900; 3.09000; 99.59072;20.00000;20.00000;      -0.18495;1.11801
 31.20500; 3.10000; 99.59072;20.00000;20.00000;      -0.16693;1.11794
 31.28900; 3.11000; 99.59072;20.00000;20.00000;      -0.16729;1.11782
 31.36000; 3.12000; 99.59072;20.00000;20.00000;      -0.17312;1.11772
 31.42900; 3.13000; 99.58228;20.00000;20.00000;      -0.16548;1.11762
 31.50800; 3.14000; 99.58228;20.00000;20.00000;      -0.14145;1.11751
 31.57600; 3.15000; 99.58228;20.00000;20.00000;      -0.11857;1.11742
 31.64100; 3.16000; 99.58228;20.00000;20.00000;      -0.12019;1.11733
 31.72300; 3.17000; 99.58228;20.00000;20.00000;      -0.14835;1.11721
 31.79300; 3.18000; 99.58228;20.00000;20.00000;      -0.18131;1.11711
 31.85700; 3.19000; 99.57384;20.00000;20.00000;      -0.19875;1.11702
 31.94000; 3.20000; 99.57384;20.00000;20.00000;      -0.19063;1.11691
 32.01500; 3.21000; 99.57384;20.00000;20.00000;      -0.16093;1.11680
